Name ,from,to,WRSE Ref,Type,Zone generic,Co. From,Co. to,Zone from,Zone to,Company,WRZ,Earliest Start Year,Year Activated,End year,Asset life,DO,Demand flow,Demand + THR flow,Financial cost,Financial cost spent,Financial vopex,Financial vopex spent,EnvSoc cost,EnvSoc cost spent,EnvSoc vopex,EnvSoc vopex spent,Carbon const,Carbon capital cost spent,Carbon fopex,Carbon fopex cost spent,Carbon vopex,Carbon vopex cost spent,Transfer type,Ratchet,Full capacity,Description,Bi-directional
Lft057b_ph2b,ExDO35,ExDO32a,SEW-CTR-RZ6-5150,Intra-company transfer,WRZ16A,SEW,SEW,WRZ17,WRZ16A,SEW,RZ6,2024,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,6.2,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"1,743.60",NULL,"7,059.00",NULL,0,NULL,Intra-company transfer,0,,Transfer RZ8 to RZ6 (Canterbury to Maidstone) 30Ml/d,Bi-directional
Lft058a_ph2b,ExDO32b,ExDO35,SEW-CTR-RZ8-5165,Intra-company transfer,WRZ17,SEW,SEW,WRZ16B,WRZ17,SEW,RZ8,2024,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,1.47,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0.66,NULL,"8,032.90",NULL,551.7,NULL,0,NULL,Intra-company transfer,0,,Transfer RZ7 to RZ8 (Bewl to Kingsnorth) - duplicate of existing main,Bi-directional
Lft058b_ph2b,ExDO35,ExDO32b,SEW-CTR-RZ7-5160,Intra-company transfer,WRZ16B,SEW,SEW,WRZ17,WRZ16B,SEW,RZ7,2024,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,2.87,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,0,NULL,549.8,NULL,0,NULL,Intra-company transfer,0,,Transfer RZ8 to RZ7 (Kingsnorth to Bewl),Bi-directional
Lft059a_ph2b,ExDO32b,ExDO35,SEW-CTR-RZ8-5161,Intra-company transfer,WRZ17,SEW,SEW,WRZ16B,WRZ17,SEW,RZ8,2024,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,1.4,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0.66,NULL,"10,591.80",NULL,552.1,NULL,0,NULL,Intra-company transfer,0,,Transfer RZ7 to RZ8 (Bewl to Aldington),Bi-directional
Lft059b_ph2b,ExDO35,ExDO32b,SEW-CTR-RZ7-5162,Intra-company transfer,WRZ16B,SEW,SEW,WRZ17,WRZ16B,SEW,RZ7,2024,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,2.87,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,0,NULL,549.8,NULL,0,NULL,Intra-company transfer,0,,Transfer RZ8 to RZ7 (Aldington to Bewl),Bi-directional
Lft060_ph2b,Sop057j,ExDO35,SEW-CTR-RZ8-5372,Intra-company transfer,WRZ17,TWU,SEW,Sop057j,WRZ17,SEW,RZ8,2020,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,1.46,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"3,971.60",NULL,470.7,NULL,0,NULL,Intra-company transfer,0,,Transfer from Broad Oak (Option 30b) to Blean SR,
Lft001c_ph2b,ExDO28,ExDO20,SEW-RTR-PRT-5610,Inter-company transfer,WRZ08,SEW,SEW,WRZ12,WRZ08,SEW,PRT,2020,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,2.17,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,0,NULL,593.6,NULL,0,NULL,Inter-company transfer,0,,SEW RZ5 (Tilmore Reservoir) to Portsmouth Water (Clanfield) ,Bi-directional
Lft001d_ph2b,ExDO20,ExDO28,SEW-RTR-RZ5-5270,Inter-company transfer,WRZ12,SEW,SEW,WRZ08,WRZ12,SEW,RZ5,2020,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,0,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"3,672.00",NULL,0,NULL,0,NULL,Inter-company transfer,0,,Portsmouth Water (Clanfield) to SEW RZ5 (Tilmore Reservoir) Transfer,Bi-directional
Lft009d_ph2b,ExDO39b,ExDO29,SEW-RTR-RZ2-5391,Inter-company transfer,WRZ13,SES,SEW,WRZ19B,WRZ13,SEW,RZ2,2020,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,1.51,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,43.8,NULL,206.1,NULL,0,NULL,Inter-company transfer,0,,SESW Outwood to SEW Whitely Hill ,Bi-directional
Lft013m_ph2b,ExDO20,ExDO28,SEW-RTR-RZ5-5920,Inter-company transfer,WRZ12,SEW,SEW,WRZ08,WRZ12,SEW,RZ5,2021,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,2.58,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"10,770.10",NULL,"1,410.10",NULL,0,NULL,Inter-company transfer,1,,PRT Farlington WTW to SEW Tilmore Reservoir - 20 Ml/d,Two company costs
Lft020_ph2b,ExDO39c,ExDO31,SEW-RTR-RZ1-5890,Inter-company transfer,WRZ15,SES,SEW,ExDO39cj,WRZ15,SEW,RZ1,2020,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,1.87,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"3,127.90",NULL,513.2,NULL,0,NULL,Inter-company transfer,1,,SESW Bough Beech to SEW Riverhill,
Lft025_ph2b,ExDO39c,ExDO32a,SEW-RTR-RZ6-5290,Inter-company transfer,WRZ16A,SES,SEW,ExDO39cj,WRZ16A,SEW,RZ6,2020,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,5.5,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"6,256.90",NULL,825.1,NULL,0,NULL,Inter-company transfer,1,,River Medway abstraction at Forstal (5Mld release from Bough Beech),
Lft026_ph2b,ExDO39c,ExDO32a,SEW-RTR-RZ6-5291,Inter-company transfer,WRZ16A,SES,SEW,ExDO39cj,WRZ16A,SEW,RZ6,2020,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,4.76,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"7,606.00",NULL,197.1,NULL,0,NULL,Inter-company transfer,1,,River Medway abstraction at Forstal (10Mld release from Bough Beech),
Lft072_ph2b,ExDO07,ExDO30,SEW-RTR-RZ3-5320,Inter-company transfer,WRZ14,SWS,SEW,WRZ05,WRZ14,SEW,RZ3,2022,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,7.62,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"11,033.00",NULL,"1,182.70",NULL,0,NULL,Inter-company transfer,1,,Darwell to Eastbourne (Folkington Service Reservoir) Transfer,
Lft073_ph2b,ExDO07,ExDO30,SEW-RTR-RZ3-5580,Inter-company transfer,WRZ14,SWS,SEW,WRZ05,WRZ14,SEW,RZ3,2021,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,4.57,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"9,782.90",NULL,211.8,NULL,0,NULL,Inter-company transfer,1,,Darwell Reservoir to Arlington Reservoir via Hazards Green WTW,
Lft076_ph2b,ExDO13,ExDO32b,SEW-RTR-RZ7-5015,Inter-company transfer,WRZ16B,SWS,SEW,ExDO13j,WRZ16B,SEW,RZ7,2018,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,3.99,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"2,617.50",NULL,214.3,NULL,0,NULL,Inter-company transfer,1,,Transfer 14.6 Ml/d from SWS Bewl Reservoir to SEW Bewl Bridge WTW,
Lft094_ph2b,ExDO47,ExDO27,SEW-RTR-RZ4-5930,Inter-company transfer,WRZ11,TWU,SEW,WRZ24,WRZ11,SEW,RZ4,2025,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,0,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,792,NULL,0,NULL,0,NULL,Inter-company transfer,1,,TWU Windsor to Surrey Hills - 5Ml/d,
Lft095_ph2b,ExDO47,ExDO27,SEW-RTR-RZ4-5931,Inter-company transfer,WRZ11,TWU,SEW,WRZ24,WRZ11,SEW,RZ4,2025,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,0,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"1,365.30",NULL,0,NULL,0,NULL,Inter-company transfer,1,,TWU Windsor to Surrey Hills - 10Ml/d,
Lft100a_ph2b,ExDO36,ExDO38,SEW-RTR-VWS-5261,Inter-company transfer,WRZ18,SEW,VWS,ExDO36j,WRZ18,SEW,VWS,2018,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,0,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,37.2,NULL,0,NULL,0,NULL,Inter-company transfer,0,,Further extension of transfer to Veolia SE (Barham) from SEW RZ8 (Kingston) - 2 Ml/d (inc.),Bi-directional
Lft100b_ph2b,ExDO38,ExDO35,SEW-RTR-RZ8-5263,Inter-company transfer,WRZ17,VWS,SEW,WRZ18,WRZ17,SEW,RZ8,2018,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,0.65,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,486.9,NULL,35.4,NULL,0,NULL,Inter-company transfer,0,,Veolia SE (Barham) transfer to SEW RZ8 (Kingston) - 2 Ml/d ,Bi-directional
Lft114m_ph2b,ExDO27,ExDO01c,SEW-RTR-HSO-5350,Inter-company transfer,WRZ01C,SEW,SWS,WRZ11,WRZ01C,SEW,HSO,2024,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,5.47,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"19,385.80",NULL,"1,501.50",NULL,0,NULL,Inter-company transfer,1,,SEW Bray to SWS Otterbourne via Whitedown ,Two company costs
Lft115a_ph2b,ExDO32a,ExDO12,SEW-RTR-KME-5050,Inter-company transfer,WRZ06,SEW,SWS,WRZ16A,WRZ06,SEW,KME,2020,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,1.84,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,986.7,NULL,252.1,NULL,0,NULL,Inter-company transfer,0,,Transfer to Southern Water from Detling SR (SEW RZ6) to matts Hill (SWS KME),Bi-directional
Lft115b_ph2b,ExDO12,ExDO32a,SEW-RTR-RZ6-5051,Inter-company transfer,WRZ16A,SWS,SEW,WRZ06,WRZ16A,SEW,RZ6,2020,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,3.2,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,2.7,NULL,437.9,NULL,0,NULL,Inter-company transfer,0,,Transfer from matts Hill (SWS KME) to Detling SR (SEW RZ6) ,Bi-directional
Lft124n_ph2b,ExDO28,ExDO03,SEW-RTR-SNO-5620,Inter-company transfer,WRZ03,SEW,SWS,WRZ12,WRZ03,SEW,SNO,2019,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,0,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,998.1,NULL,0,NULL,0,NULL,Inter-company transfer,1,,SEW Tilmore to SWS Rogate WTW ,Two company costs
Lft127m_ph2b,ExDO28,ExDO03,SEW-RTR-SNO-5460,Inter-company transfer,WRZ03,SEW,SWS,WRZ12,WRZ03,SEW,SNO,2019,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,0,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,998.1,NULL,0,NULL,0,NULL,Inter-company transfer,1,,SEW Tilmore to SWS Rogate WTW,Two company costs
Lft190a_ph2b,ExDO36,ExDO38,SEW-RTR-VWS-5260,Inter-company transfer,WRZ18,SEW,VWS,ExDO36j,WRZ18,SEW,VWS,2018,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,0,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,13,NULL,0,NULL,0,NULL,Inter-company transfer,0,,Extension of existing transfer (Lex09) to Veolia SE (Barham) from SEW RZ8 (Kingston) - 2 Ml/d (inc.),Bi-directional
Lft190b_ph2b,ExDO38,ExDO36,SEW-RTR-RZ8-5262,Inter-company transfer,ExDO36j,VWS,SEW,WRZ18,ExDO36j,SEW,KIN,2018,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,0.65,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,474,NULL,35.4,NULL,0,NULL,Inter-company transfer,0,,Veolia SE (Barham) transfer (Lex09) to SEW RZ8 (Kingston) - 2 Ml/d ,Bi-directional
Lft3001_ph2b,ExDO29,ExDO50,SEW-RTR-GUI-5970,Inter-company transfer,WRZ27,SEW,TWU,WRZ13,WRZ27,SEW,GUI,2024,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,0,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"20,520.20",NULL,0,NULL,0,NULL,Inter-company transfer,,,Bulk supply pipeline from Whitely Hill to TWU Guildford 1 - 15 Ml/d,
Lft199_ph2b,ExDO03,ExDO29,SEW-ETR-RZ2-0021,Existing transfer,WRZ13,SWS,SEW,WRZ03,WRZ13,SEW,RZ2,2020,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,8.97,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,0,NULL,0,NULL,0,NULL,Extension of Ex.  transfer,0,,SWS Weir Wood Res. to SEW Mid -Sussex extension (5.4Ml/d),
Lft200_ph2b,ExDO07,ExDO30,SEW-ETR-RZ3-0080,Existing transfer,WRZ14,SWS,SEW,WRZ05,WRZ14,SEW,RZ3,2026,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,24.5,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,0,NULL,0,NULL,0,NULL,Extension of Ex.  transfer,0,,Darwell to SEW Eastbourne (RZ3) extension 8Ml/d,
Lft1016_ph2b,ExDO01cj,ExDO02,SWS-CTR-IOW-5012,Intra-company transfer,WRZ02,SWS,SWS,ExD001cj,WRZ02,SWS,IOW,2018,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,3.73,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"4,603.59",NULL,0,NULL,0.26,NULL,Intra-company transfer,0,,Triplicate Cross Solent Main,
Lft1024_ph2b,ExDO17,ExDO12,SWS-CTR-KME-5220,Intra-company transfer,WRZ06,SWS,SWS,WRZ07,WRZ06,SWS,KME,2019,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,7.96,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"20,281.55",NULL,0,NULL,0.35,NULL,Intra-company transfer,0,,Duplicate transfer along existing Selling-Fleete main,
Lft1040_ph2b,ExDO03,ExDO06a,SWS-CTR-SBR-0301,Intra-company transfer,WRZ04A,SWS,SWS,WRZ03,WRZ04A,SWS,SBR,2018,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,9.71,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"4,419.47",NULL,0,NULL,0.42,NULL,Intra-company transfer,0,,"Sussex North (Hardham) to Sussex Worthing & SBR, dependent on Hardham Winter Transfer- Phase 3",
Lft1041_ph2b,ExDO03,ExDO06a,SWS-CTR-SBR-0302,Intra-company transfer,WRZ04A,SWS,SWS,WRZ03,WRZ04A,SWS,SBR,2018,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,8.72,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"3,080.91",NULL,0,NULL,0.43,NULL,Intra-company transfer,0,,"Sussex North (Hardham) to Sussex Worthing & SBR, dependent on Hardham Winter Transfer- Phase 4",
Lft128_ph2b,ExDO01c,ExDO01b,SWS-CTR-HAN-5550,Intra-company transfer,WRZ01B,SWS,SWS,WRZ01C,WRZ01B,SWS,HAN,2018,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,0.45,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"4,933.17",NULL,0,NULL,0.03,NULL,Intra-company transfer,0,,Crabwood to Andover,
Lft129_ph2b,ExDO01b,ExDO01a,SWS-CTR-HKI-5570,Intra-company transfer,WRZ01A,SWS,SWS,WRZ01B,WRZ01A,SWS,HKI,2018,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,7.98,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"1,266.66",NULL,0,NULL,1.82,NULL,Intra-company transfer,0,,Andover to Beacon Hill,
Lft131_ph2b,ExDO01cj,ExDO02,SWS-CTR-IOW-5011,Intra-company transfer,WRZ02,SWS,SWS,ExD001cj,WRZ02,SWS,IOW,2017,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,7.69,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"1,133.68",NULL,0,NULL,0.4,NULL,Intra-company transfer,0,,Cross Solent Main to 20 Ml/d,
Lft133a_ph2b,ExDO06b,ExDO06a,SWS-CTR-SWO-5122,Intra-company transfer,WRZ04A,SWS,SWS,WRZ04B,WRZ04A,SWS,SBR,2016,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,2.7,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,0,NULL,0,NULL,0.19,NULL,Intra-company transfer,0,,SWS Sussex Worthing to Sussex Brighton (10Ml/d),Bi-directional
Lft133b_ph2b,ExDO06a,ExDO06b,SWS-CTR-SWO-5121,Intra-company transfer,WRZ04B,SWS,SWS,WRZ04A,WRZ04B,SWS,SWO,2016,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,2.05,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,94,NULL,0,NULL,0.14,NULL,Intra-company transfer,0,,10Ml/d Bi-directional Sussex Brighton to Worthing,Bi-directional
Lft136_ph2b,ExDO13,ExDO07,SWS-CTR-SHA-5360,Intra-company transfer,WRZ05,SWS,SWS,ExDO13j,WRZ05,SWS,SHA,2018,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,3.99,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"4,816.20",NULL,0,NULL,0.28,NULL,Intra-company transfer,0,,Enhance Bewl-Darwell transfer to 45Ml/d,
Lft1051_ph2b,ExDO01cj,ExDO01c,SWS-CTR-HSO-5600,Intra-company transfer,WRZ01C,SWS,SWS,ExD001cj,WRZ01C,SWS,HSO,2050,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,4.81,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"1,175.93",NULL,0,NULL,0,NULL,Intra-company transfer,0,,Testwood to Otterbourne,
Lft102_ph2b,ExDO20,ExDO01c,SWS-RTR-HSO-5391,Inter-company transfer,WRZ01C,SEW,SWS,WRZ08,WRZ01C,SWS,HSO,2017,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,5.25,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"1,570.00",NULL,0,NULL,0.27,NULL,Inter-company transfer,1,,20Ml/d bulk supply from the River Itchen Works (Gaters Mill) to Moor Hill WSR,
Lft103_ph2b,ExDO20,ExDO01c,SWS-RTR-HSO-5392,Inter-company transfer,WRZ01C,SEW,SWS,WRZ08,WRZ01C,SWS,HSO,2017,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,5.25,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,144,NULL,0,NULL,0.27,NULL,Inter-company transfer,1,,10Ml/d bulk supply from the River Itchen Works (Gaters Mill) to Moor Hill WSR,
Lft1039_ph2b,ExDO12,ExDO17,SWS-RTR-KTH-5988,Inter-company transfer,WRZ07,SWS,SWS,WRZ06,WRZ07,SWS,KTH,2019,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,10.54,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,93.88,NULL,0,NULL,0.73,NULL,Intra-company transfer,0,,Selling-Fleete flow reversal,
Lft104_ph2b,ExDO20,ExDO01c,SWS-RTR-HSO-5393,Inter-company transfer,WRZ01C,SEW,SWS,WRZ08,WRZ01C,SWS,HSO,2017,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,5.25,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"3,100.00",NULL,0,NULL,0.27,NULL,Inter-company transfer,1,,30Ml/d bulk supply from the River Itchen Works (Gaters Mill) to Moor Hill WSR,
Lft106m_ph2b,ExDO20,ExDO03,SWS-RTR-SNO-5102,Inter-company transfer,WRZ03,SEW,SWS,WRZ08,WRZ03,SWS,SNO,2018,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,7.85,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"1,878.00",NULL,0,NULL,0.37,NULL,Inter-company transfer,1,,PRTS Eastgate to Hardham via Whiteways Lodge (duplicate),Two company costs
Lft107_ph2b,ExDO20,ExDO03,SWS-RTR-SNO-5330,Inter-company transfer,WRZ03,SEW,SWS,WRZ08,WRZ03,SWS,SNO,2016,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,7.47,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,43,NULL,0,NULL,0.34,NULL,Inter-company transfer,1,,PRTS to SWS Sussex North  (improve existing),
Lft108m_ph2b,ExDO20,ExDO06b,SWS-RTR-SWO-5412,Inter-company transfer,WRZ04B,SEW,SWS,WRZ08,WRZ04B,SWS,SWO,2018,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,9.47,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"1,622.80",NULL,0,NULL,0.48,NULL,Inter-company transfer,1,,Portsmouth Water supply to Sussex Worthing,Two company costs
Lft114n_ph2b,ExDO27,ExDO01c,SWS-RTR-HSO-5310,Inter-company transfer,WRZ01C,SEW,SWS,WRZ11,WRZ01C,SWS,HSO,2018,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,5.49,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,454,NULL,0,NULL,0.29,NULL,Inter-company transfer,1,,Transfer from SEW Northern North to SWS Hants (Bray to Otterbourne via Whitedown TR3),Two company costs
Lft116_ph2b,ExDO35,ExDO12,SWS-RTR-KME-5261,Inter-company transfer,WRZ06,SEW,SWS,WRZ17,WRZ06,SWS,KME,2017,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,6.77,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,284,NULL,0,NULL,0.27,NULL,Inter-company transfer,1,,10Ml/d bulk supply to Kent Medway from SEW RZ8 (via Selling Fleete Main),
Lft124m_ph2b,ExDO28,ExDO03,SWS-RTR-SNO-5460,Inter-company transfer,WRZ03,SEW,SWS,WRZ12,WRZ03,SWS,SNO,2018,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,10.22,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,496,NULL,0,NULL,0.53,NULL,Inter-company transfer,1,,SEW RZ5 to SWS Sussex North (Hardham) via Rogate WSW (Bidirectional),Two company costs
Lft127n_ph2b,ExDO28,ExDO03,SWS-RTR-SNO-5461,Inter-company transfer,WRZ03,SEW,SWS,WRZ12,WRZ03,SWS,SNO,2018,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,14.84,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,496,NULL,0,NULL,0.77,NULL,Inter-company transfer,1,,SEW RZ5 to SWS Sussex North (Hardham) via Rogate WSW (Bidirectional),Two company costs
Lft138_ph2b,UpperThames,ExDO01c,SWS-RTR-HSO-5380,Inter-company transfer,WRZ01C,TWU,SWS,Thames,WRZ01C,SWS,HSO,2019,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,5.21,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"19,205.30",NULL,0,NULL,0.27,NULL,Inter-company transfer,1,,UTMRD to SWS Hants South (Otterbourne) 30Ml/d,
Lft139_ph2b,UpperThames,ExDO01c,SWS-RTR-HSO-5381,Inter-company transfer,WRZ01C,TWU,SWS,Thames,WRZ01C,SWS,HSO,2019,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,5.21,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"39,240.59",NULL,0,NULL,0.27,NULL,Inter-company transfer,1,,UTMRD to SWS Hants South (Otterbourne) 80Ml/d,
Lft140_ph2b,FS01,ExDO12,SWS-RTR-KME-5200,Inter-company transfer,WRZ06,TWU,SWS,FS01,WRZ06,SWS,KME,2018,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,12.13,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"15,329.79",NULL,0,NULL,0.64,NULL,Inter-company transfer,1,,"Honor Oak to Burham WTW,  45Ml/d",
Lft141_ph2b,FS01,ExDO12,SWS-RTR-KME-5201,Inter-company transfer,WRZ06,TWU,SWS,FS01,WRZ06,SWS,KME,2018,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,12.13,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"5,850.41",NULL,0,NULL,0.64,NULL,Inter-company transfer,1,,"Honor Oak to Burham WTW, 10Ml/d",
Lft142_ph2b,FS01,ExDO12,SWS-RTR-KME-5202,Inter-company transfer,WRZ06,TWU,SWS,FS01,WRZ06,SWS,KME,2018,NULL,,60,Array_Link_DO.csv,NULL,NULL,Array_Link_Financial_Cost.csv,NULL,12.13,NULL,Array_Link_EnvSoc_Cost.csv,NULL,0,NULL,"8,286.21",NULL,0,NULL,0.64,NULL,Inter-company transfer,1,,"Honor Oak to Burham WTW,  20Ml/d",
