Name ,x,y,Location source,Type,WRSE-Ref,Zone generic,Company,WRZ,Earliest Start Year,Year Activated,Asset life,DO,Demand flow,Demand + THR flow,DI,THR,Loss,Financial_ cost,Financial cost spent,Financial vopex,Financial vopex spent,EnvSoc cost,EnvSoc cost spent,EnvSoc vopex,EnvSoc vopex spent,OneOff cost,OneOff cost spent,Carbon const,Carbon capital cost spent,Carbon fopex,Carbon fopex cost spent,Carbon vopex,Carbon vopex cost spent,OneOff carbon,OneOff carbon cost spent,Ratchet,ExDO VOPEX (p/m3),Percentage of ExDO VOPEX (calc),Percentage of ExDO VOPEX (round upto 5%),Description
WEF412_ph2b,458540,110856,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0152,WRZ08,PRT,PRT,2025,NULL,15,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1344.99,NULL,,,,,Appliance exchange programme (WCs showers dishwashers washing machines)
WEF393_ph2b,458540,114656,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0110,WRZ08,PRT,PRT,2015,NULL,25,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Subsidy to customers that purchase water Effluent reuseicient appliances washing machines and dishwashers.
WEF394_ph2b,458540,114456,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0111,WRZ08,PRT,PRT,2020,NULL,20,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Subsidy to customers that purchase water Effluent reuseicient appliances washing machines and dishwashers.
WEF395_ph2b,458540,114256,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0112,WRZ08,PRT,PRT,2025,NULL,15,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Subsidy to customers that purchase water Effluent reuseicient appliances washing machines and dishwashers.
WEF405_ph2b,458540,112256,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0120,WRZ08,PRT,PRT,2015,NULL,25,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Subsidy to customers that purchase water Effluent reuseicient appliances showers and WCs
WEF406_ph2b,458540,112056,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0121,WRZ08,PRT,PRT,2020,NULL,20,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Subsidy to customers that purchase water Effluent reuseicient appliances showers and WCs
WEF407_ph2b,458540,111856,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0122,WRZ08,PRT,PRT,2025,NULL,15,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Subsidy to customers that purchase water Effluent reuseicient appliances showers and WCs
WEF413_ph2b,458540,110656,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0160,WRZ08,PRT,PRT,2015,NULL,25,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Targeted water Effluent reuseiciency advice for industrial/commercial customers/public sector customers and recreation facilities.
WEF409_ph2b,458540,111456,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0161,WRZ08,PRT,PRT,2020,NULL,20,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Targeted water Effluent reuseiciency advice for industrial/commercial customers/public sector customers and recreation facilities.
WEF408_ph2b,458540,111656,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0162,WRZ08,PRT,PRT,2025,NULL,15,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Targeted water Effluent reuseiciency advice for industrial/commercial customers/public sector customers and recreation facilities.
WEF414_ph2b,458540,110456,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0130,WRZ08,PRT,PRT,2015,NULL,25,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,12.91,NULL,,,,,Water Saving Devices - Low Flow Showerheads
WEF415_ph2b,458540,110256,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0131,WRZ08,PRT,PRT,2020,NULL,20,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,12.91,NULL,,,,,Water Saving Devices - Low Flow Showerheads
WEF416_ph2b,458540,110056,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0132,WRZ08,PRT,PRT,2025,NULL,15,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,12.91,NULL,,,,,Water Saving Devices - Low Flow Showerheads
WEF398_ph2b,458540,113656,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0140,WRZ08,PRT,PRT,2015,NULL,25,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,34.76,NULL,,,,,Water Saving Devices - Retrofitting existing toilets (households)
WEF397_ph2b,458540,113856,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0141,WRZ08,PRT,PRT,2020,NULL,20,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,34.76,NULL,,,,,Water Saving Devices - Retrofitting existing toilets (households)
WEF396_ph2b,458540,114056,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0142,WRZ08,PRT,PRT,2025,NULL,15,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,34.76,NULL,,,,,Water Saving Devices - Retrofitting existing toilets (households)
WEF399_ph2b,458540,113456,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0170,WRZ08,PRT,PRT,2015,NULL,25,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,197.29,NULL,,,,,Water Saving Devices - Flush Controllers for Urinals (passive infra-red)
WEF400_ph2b,458540,113256,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0171,WRZ08,PRT,PRT,2020,NULL,20,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,197.29,NULL,,,,,Water Saving Devices - Flush Controllers for Urinals (passive infra-red)
WEF401_ph2b,458540,113056,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0172,WRZ08,PRT,PRT,2025,NULL,15,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,197.29,NULL,,,,,Water Saving Devices - Flush Controllers for Urinals (passive infra-red)
WEF402_ph2b,458540,112856,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0180,WRZ08,PRT,PRT,2015,NULL,25,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,41,NULL,,,,,Water Saving Devices - Retrofitting spray fittings to taps
WEF403_ph2b,458540,112656,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0181,WRZ08,PRT,PRT,2020,NULL,20,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,41,NULL,,,,,Water Saving Devices - Retrofitting spray fittings to taps
WEF404_ph2b,458540,112456,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0182,WRZ08,PRT,PRT,2025,NULL,15,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,41,NULL,,,,,Water Saving Devices - Retrofitting spray fittings to taps
WEF417_ph2b,458540,109856,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0190,WRZ08,PRT,PRT,2015,NULL,25,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,24.2,NULL,,,,,Household Water Effluent reuseiciency Programme partnering approach home visit
WEF418_ph2b,458540,109656,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0191,WRZ08,PRT,PRT,2020,NULL,20,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,24.2,NULL,,,,,Household Water Effluent reuseiciency Programme partnering approach home visit
WEF419_ph2b,458540,109456,Water company defined,Water efficiency,PRT-Water efficiency-PRT-0192,WRZ08,PRT,PRT,2025,NULL,15,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,24.2,NULL,,,,,Household Water Effluent reuseiciency Programme partnering approach home visit
MET299_ph2b,460540,114856,Water company defined,Metering,PRT-Metering-PRT-0010,WRZ08,PRT,PRT,2018,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Meteringer remaining unMeteringered non-households
MET300_ph2b,460540,115056,Water company defined,Metering,PRT-Metering-PRT-0011,WRZ08,PRT,PRT,2020,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Meteringer remaining unMeteringered non-households
MET301_ph2b,460540,115256,Water company defined,Metering,PRT-Metering-PRT-0012,WRZ08,PRT,PRT,2025,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Meteringer remaining unMeteringered non-households
MET314_ph2b,460540,117856,Water company defined,Metering,PRT-Metering-PRT-0020,WRZ08,PRT,PRT,2030,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Seasonal Tariffs
MET311_ph2b,460540,117256,Water company defined,Metering,PRT-Metering-PRT-0021,WRZ08,PRT,PRT,2020,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Seasonal Tariffs
MET308_ph2b,460540,116656,Water company defined,Metering,PRT-Metering-PRT-0022,WRZ08,PRT,PRT,2025,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Seasonal Tariffs
MET313_ph2b,460540,117656,Water company defined,Metering,PRT-Metering-PRT-0030,WRZ08,PRT,PRT,2030,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Charging only above a defined level of subsistence
MET310_ph2b,460540,117056,Water company defined,Metering,PRT-Metering-PRT-0031,WRZ08,PRT,PRT,2020,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Charging only above a defined level of subsistence
MET306_ph2b,460540,116256,Water company defined,Metering,PRT-Metering-PRT-0032,WRZ08,PRT,PRT,2025,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Charging only above a defined level of subsistence
MET302_ph2b,460540,115456,Water company defined,Metering,PRT-Metering-PRT-0040,WRZ08,PRT,PRT,2030,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Meteringer all households within a water stressed area
MET303_ph2b,460540,115656,Water company defined,Metering,PRT-Metering-PRT-0041,WRZ08,PRT,PRT,2020,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Meteringer all households within a water stressed area
MET298_ph2b,460540,114656,Water company defined,Metering,PRT-Metering-PRT-0042,WRZ08,PRT,PRT,2025,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Meteringer all households within a water stressed area
MET315_ph2b,460540,118056,Water company defined,Metering,PRT-Metering-PRT-0050,WRZ08,PRT,PRT,2030,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Rising Block tariffs
MET312_ph2b,460540,117456,Water company defined,Metering,PRT-Metering-PRT-0051,WRZ08,PRT,PRT,2020,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Rising Block tariffs
MET309_ph2b,460540,116856,Water company defined,Metering,PRT-Metering-PRT-0052,WRZ08,PRT,PRT,2025,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Rising Block tariffs
MET307_ph2b,460540,116456,Water company defined,Metering,PRT-Metering-PRT-0060,WRZ08,PRT,PRT,2029,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Meteringering households on change of occupancy (sale)
MET305_ph2b,460540,116056,Water company defined,Metering,PRT-Metering-PRT-0061,WRZ08,PRT,PRT,2020,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Meteringering households on change of occupancy (sale)
MET304_ph2b,460540,115856,Water company defined,Metering,PRT-Metering-PRT-0062,WRZ08,PRT,PRT,2025,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Meteringering households on change of occupancy (sale)
WEF1307_ph2b,498496,199465,Water company defined,Water efficiency,VWC-Water efficiency-VW1-0329,WRZ31,VW,VW1,2015,NULL,25,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,16.91116296,NULL,,,,,VWC-Water efficiency-VW1-0329 - Dual Flush WCs
WEF1311_ph2b,498496,198865,Water company defined,Water efficiency,VWC-Water efficiency-VW1-0567,WRZ31,VW,VW1,2015,NULL,25,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,99.54418516,NULL,,,,,VWC-Water efficiency-VW1-0567 - Community Focussed Water Effluent reuseiciency
WEF1309_ph2b,498496,199265,Water company defined,Water efficiency,VWC-Water efficiency-VW1-0936,WRZ31,VW,VW1,2015,NULL,25,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,12.35883859,NULL,,,,,VWC-Water efficiency-VW1-0936 - Water audits Commercials (non process)
WEF1310_ph2b,498496,199065,Water company defined,Water efficiency,VWC-Water efficiency-VW1-0937,WRZ31,VW,VW1,2015,NULL,25,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0.326099715,NULL,,,,,VWC-Water efficiency-VW1-0937 - Water audits Commercials (process)
WEF1312_ph2b,513990,203196,Water company defined,Water efficiency,VWC-Water efficiency-VW2-0329,WRZ32,VW,VW2,2015,NULL,25,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,21.89394311,NULL,,,,,VWC-Water efficiency-VW2-0329 - Dual Flush WCs
WEF1313_ph2b,513990,202996,Water company defined,Water efficiency,VWC-Water efficiency-VW2-0567,WRZ32,VW,VW2,2015,NULL,25,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,94.91300535,NULL,,,,,VWC-Water efficiency-VW2-0567 - Community Focussed Water Effluent reuseiciency
WEF1314_ph2b,513990,202796,Water company defined,Water efficiency,VWC-Water efficiency-VW2-0936,WRZ32,VW,VW2,2015,NULL,25,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,17.07977247,NULL,,,,,VWC-Water efficiency-VW2-0936 Water audits Commercials (non process)
WEF1315_ph2b,513990,202596,Water company defined,Water efficiency,VWC-Water efficiency-VW2-0937,WRZ32,VW,VW2,2015,NULL,25,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1.35199814,NULL,,,,,VWC-Water efficiency-VW2-0937 - Water audits Commercials (process)
WEF1316_ph2b,522211,222746,Water company defined,Water efficiency,VWC-Water efficiency-VW3-0329,WRZ33,VW,VW3,2015,NULL,25,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,36.19892228,NULL,,,,,VWC-Water efficiency-VW3-0329 - Dual Flush WCs
WEF1317_ph2b,522211,222546,Water company defined,Water efficiency,VWC-Water efficiency-VW3-0567,WRZ33,VW,VW3,2015,NULL,25,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,94.91300535,NULL,,,,,VWC-Water efficiency-VW3-0567 - Community Focussed Water Effluent reuseiciency
