Name ,from,to,WRSE Ref,Type,Zone generic,Co. From,Co. to,Zone from,Zone to,Company,WRZ,Earliest Start Year,Year Activated,End year,Asset life,DO,Demand flow,Demand + THR flow,Financial cost,Financial cost spent,Financial vopex,Financial vopex spent,EnvSoc cost,EnvSoc cost spent,EnvSoc vopex,EnvSoc vopex spent,Carbon const,Carbon capital cost spent,Carbon fopex,Carbon fopex cost spent,Carbon vopex,Carbon vopex cost spent,Transfer type,Ratchet,Full capacity,Bi-directional,Description
Lft057a_ph2b,ExDO32a,ExDO35,SEW-CTR-RZ8-5122,Intra-company transfer,WRZ17,SEW,SEW,WRZ16A,WRZ17,SEW,RZ8,2024,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Intra-company transfer,0,,Bi-directional,Transfer RZ6 to RZ8 (Maidstone to Canterbury) 30 Ml/d
Lft057b_ph2b,ExDO35,ExDO32a,SEW-CTR-RZ6-5150,Intra-company transfer,WRZ16A,SEW,SEW,WRZ17,WRZ16A,SEW,RZ6,2024,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Intra-company transfer,0,,Bi-directional,Transfer RZ8 to RZ6 (Canterbury to Maidstone) 30Ml/d
Lft058a_ph2b,ExDO32b,ExDO35,SEW-CTR-RZ8-5165,Intra-company transfer,WRZ17,SEW,SEW,WRZ16B,WRZ17,SEW,RZ8,2024,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Intra-company transfer,0,,Bi-directional,Transfer RZ7 to RZ8 (Bewl to Kingsnorth) - duplicate of existing main
Lft058b_ph2b,ExDO35,ExDO32b,SEW-CTR-RZ7-5160,Intra-company transfer,WRZ16B,SEW,SEW,WRZ17,WRZ16B,SEW,RZ7,2024,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Intra-company transfer,0,,Bi-directional,Transfer RZ8 to RZ7 (Kingsnorth to Bewl)
Lft059a_ph2b,ExDO32b,ExDO35,SEW-CTR-RZ8-5161,Intra-company transfer,WRZ17,SEW,SEW,WRZ16B,WRZ17,SEW,RZ8,2024,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Intra-company transfer,0,,Bi-directional,Transfer RZ7 to RZ8 (Bewl to Aldington)
Lft059b_ph2b,ExDO35,ExDO32b,SEW-CTR-RZ7-5162,Intra-company transfer,WRZ16B,SEW,SEW,WRZ17,WRZ16B,SEW,RZ7,2024,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Intra-company transfer,0,,Bi-directional,Transfer RZ8 to RZ7 (Aldington to Bewl)
Lft060_ph2b,Sop057j,ExDO35,SEW-CTR-RZ8-5372,Intra-company transfer,WRZ17,TWU,SEW,Sop057j,WRZ17,SEW,RZ8,2020,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Intra-company transfer,0,,,Transfer from Broad Oak (Option 30b) to Blean SR
Lft001c_ph2b,ExDO28,ExDO20,SEW-RTR-PRT-5610,Inter-company transfer,WRZ08,SEW,SEW,WRZ12,WRZ08,SEW,PRT,2020,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,0,,Bi-directional,SEW RZ5 (Tilmore Reservoir) to Portsmouth Water (Clanfield) 
Lft001d_ph2b,ExDO20,ExDO28,SEW-RTR-RZ5-5270,Inter-company transfer,WRZ12,SEW,SEW,WRZ08,WRZ12,SEW,RZ5,2020,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,0,,Bi-directional,Portsmouth Water (Clanfield) to SEW RZ5 (Tilmore Reservoir) Transfer
Lft009d_ph2b,ExDO39b,ExDO29,SEW-RTR-RZ2-5391,Inter-company transfer,WRZ13,SES,SEW,WRZ19B,WRZ13,SEW,RZ2,2020,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,0,,Bi-directional,SESW Outwood to SEW Whitely Hill 
Lft013m_ph2b,ExDO20,ExDO28,SEW-RTR-RZ5-5920,Inter-company transfer,WRZ12,SEW,SEW,WRZ08,WRZ12,SEW,RZ5,2021,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,Two company costs,PRT Farlington WTW to SEW Tilmore Reservoir - 20 Ml/d
Lft020_ph2b,ExDO39c,ExDO31,SEW-RTR-RZ1-5890,Inter-company transfer,WRZ15,SES,SEW,ExDO39cj,WRZ15,SEW,RZ1,2020,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,,SESW Bough Beech to SEW Riverhill
Lft025_ph2b,ExDO39c,ExDO32a,SEW-RTR-RZ6-5290,Inter-company transfer,WRZ16A,SES,SEW,ExDO39cj,WRZ16A,SEW,RZ6,2020,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,,River Medway abstraction at Forstal (5Mld release from Bough Beech)
Lft026_ph2b,ExDO39c,ExDO32a,SEW-RTR-RZ6-5291,Inter-company transfer,WRZ16A,SES,SEW,ExDO39cj,WRZ16A,SEW,RZ6,2020,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,,River Medway abstraction at Forstal (10Mld release from Bough Beech)
Lft072_ph2b,ExDO07,ExDO30,SEW-RTR-RZ3-5320,Inter-company transfer,WRZ14,SWS,SEW,WRZ05,WRZ14,SEW,RZ3,2022,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,,Darwell to Eastbourne (Folkington Service Reservoir) Transfer
Lft073_ph2b,ExDO07,ExDO30,SEW-RTR-RZ3-5580,Inter-company transfer,WRZ14,SWS,SEW,WRZ05,WRZ14,SEW,RZ3,2021,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,,Darwell Reservoir to Arlington Reservoir via Hazards Green WTW
Lft076_ph2b,ExDO13,ExDO32b,SEW-RTR-RZ7-5015,Inter-company transfer,WRZ16B,SWS,SEW,ExDO13j,WRZ16B,SEW,RZ7,2018,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,,Transfer 14.6 Ml/d from SWS Bewl Reservoir to SEW Bewl Bridge WTW
Lft094_ph2b,ExDO47,ExDO27,SEW-RTR-RZ4-5930,Inter-company transfer,WRZ11,TWU,SEW,WRZ24,WRZ11,SEW,RZ4,2025,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,,TWU Windsor to Surrey Hills - 5Ml/d
Lft095_ph2b,ExDO47,ExDO27,SEW-RTR-RZ4-5931,Inter-company transfer,WRZ11,TWU,SEW,WRZ24,WRZ11,SEW,RZ4,2025,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,,TWU Windsor to Surrey Hills - 10Ml/d
Lft100a_ph2b,ExDO36,ExDO38,SEW-RTR-VWS-5261,Inter-company transfer,WRZ18,SEW,VWS,ExDO36j,WRZ18,SEW,VWS,2018,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,0,,Bi-directional,Further extension of transfer to Veolia SE (Barham) from SEW RZ8 (Kingston) - 2 Ml/d (inc.)
Lft100b_ph2b,ExDO38,ExDO35,SEW-RTR-RZ8-5263,Inter-company transfer,WRZ17,VWS,SEW,WRZ18,WRZ17,SEW,RZ8,2018,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,0,,Bi-directional,Veolia SE (Barham) transfer to SEW RZ8 (Kingston) - 2 Ml/d 
Lft114m_ph2b,ExDO27,ExDO01c,SEW-RTR-HSO-5350,Inter-company transfer,WRZ01C,SEW,SWS,WRZ11,WRZ01C,SEW,HSO,2024,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,Two company costs,SEW Bray to SWS Otterbourne via Whitedown 
Lft115a_ph2b,ExDO32a,ExDO12,SEW-RTR-KME-5050,Inter-company transfer,WRZ06,SEW,SWS,WRZ16A,WRZ06,SEW,KME,2020,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,0,,Bi-directional,Transfer to Southern Water from Detling SR (SEW RZ6) to matts Hill (SWS KME)
Lft115b_ph2b,ExDO12,ExDO32a,SEW-RTR-RZ6-5051,Inter-company transfer,WRZ16A,SWS,SEW,WRZ06,WRZ16A,SEW,RZ6,2020,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,0,,Bi-directional,Transfer from matts Hill (SWS KME) to Detling SR (SEW RZ6) 
Lft124n_ph2b,ExDO28,ExDO03,SEW-RTR-SNO-5620,Inter-company transfer,WRZ03,SEW,SWS,WRZ12,WRZ03,SEW,SNO,2019,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,Two company costs,SEW Tilmore to SWS Rogate WTW 
Lft127m_ph2b,ExDO28,ExDO03,SEW-RTR-SNO-5460,Inter-company transfer,WRZ03,SEW,SWS,WRZ12,WRZ03,SEW,SNO,2019,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,Two company costs,SEW Tilmore to SWS Rogate WTW
Lft190a_ph2b,ExDO36,ExDO38,SEW-RTR-VWS-5260,Inter-company transfer,WRZ18,SEW,VWS,ExDO36j,WRZ18,SEW,VWS,2018,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,0,,Bi-directional,Extension of existing transfer (Lex09) to Veolia SE (Barham) from SEW RZ8 (Kingston) - 2 Ml/d (inc.)
Lft190b_ph2b,ExDO38,ExDO36,SEW-RTR-RZ8-5262,Inter-company transfer,ExDO36j,VWS,SEW,WRZ18,ExDO36j,SEW,KIN,2018,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,0,,Bi-directional,Veolia SE (Barham) transfer (Lex09) to SEW RZ8 (Kingston) - 2 Ml/d 
Lft3001_ph2b,ExDO29,ExDO50,SEW-RTR-GUI-5970,Inter-company transfer,WRZ27,SEW,TWU,WRZ13,WRZ27,SEW,GUI,2024,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,,,,Bulk supply pipeline from Whitely Hill to TWU Guildford 1 - 15 Ml/d
Lft199_ph2b,ExDO03,ExDO29,SEW-ETR-RZ2-0021,Existing transfer,WRZ13,SWS,SEW,WRZ03,WRZ13,SEW,RZ2,2020,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Extension of Ex.  transfer,0,,,SWS Weir Wood Res. to SEW Mid -Sussex extension (5.4Ml/d)
Lft200_ph2b,ExDO07,ExDO30,SEW-ETR-RZ3-0080,Existing transfer,WRZ14,SWS,SEW,WRZ05,WRZ14,SEW,RZ3,2026,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Extension of Ex.  transfer,0,,,Darwell to SEW Eastbourne (RZ3) extension 8Ml/d
Lft1016_ph2b,ExDO01cj,ExDO02,SWS-CTR-IOW-5012,Intra-company transfer,WRZ02,SWS,SWS,ExD001cj,WRZ02,SWS,IOW,2018,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Intra-company transfer,0,,,Triplicate Cross Solent Main
Lft1024_ph2b,ExDO17,ExDO12,SWS-CTR-KME-5220,Intra-company transfer,WRZ06,SWS,SWS,WRZ07,WRZ06,SWS,KME,2019,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Intra-company transfer,0,,,Duplicate transfer along existing Selling-Fleete main
Lft1040_ph2b,ExDO03,ExDO06a,SWS-CTR-SBR-0301,Intra-company transfer,WRZ04A,SWS,SWS,WRZ03,WRZ04A,SWS,SBR,2018,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Intra-company transfer,0,,,Sussex North (Hardham) to Sussex Worthing & SBR dependent on Hardham Winter Transfer- Phase 3
Lft1041_ph2b,ExDO03,ExDO06a,SWS-CTR-SBR-0302,Intra-company transfer,WRZ04A,SWS,SWS,WRZ03,WRZ04A,SWS,SBR,2018,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Intra-company transfer,0,,,Sussex North (Hardham) to Sussex Worthing & SBR dependent on Hardham Winter Transfer- Phase 4
Lft128_ph2b,ExDO01c,ExDO01b,SWS-CTR-HAN-5550,Intra-company transfer,WRZ01B,SWS,SWS,WRZ01C,WRZ01B,SWS,HAN,2018,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Intra-company transfer,0,,,Crabwood to Andover
Lft129_ph2b,ExDO01b,ExDO01a,SWS-CTR-HKI-5570,Intra-company transfer,WRZ01A,SWS,SWS,WRZ01B,WRZ01A,SWS,HKI,2018,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Intra-company transfer,0,,,Andover to Beacon Hill
Lft131_ph2b,ExDO01cj,ExDO02,SWS-CTR-IOW-5011,Intra-company transfer,WRZ02,SWS,SWS,ExD001cj,WRZ02,SWS,IOW,2017,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Intra-company transfer,0,,,Cross Solent Main to 20 Ml/d
Lft133a_ph2b,ExDO06b,ExDO06a,SWS-CTR-SWO-5122,Intra-company transfer,WRZ04A,SWS,SWS,WRZ04B,WRZ04A,SWS,SBR,2016,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Intra-company transfer,0,,Bi-directional,SWS Sussex Worthing to Sussex Brighton (10Ml/d)
Lft133b_ph2b,ExDO06a,ExDO06b,SWS-CTR-SWO-5121,Intra-company transfer,WRZ04B,SWS,SWS,WRZ04A,WRZ04B,SWS,SWO,2016,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Intra-company transfer,0,,Bi-directional,10Ml/d Bi-directional Sussex Brighton to Worthing
Lft136_ph2b,ExDO13,ExDO07,SWS-CTR-SHA-5360,Intra-company transfer,WRZ05,SWS,SWS,ExDO13j,WRZ05,SWS,SHA,2018,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Intra-company transfer,0,,,Enhance Bewl-Darwell transfer to 45Ml/d
Lft1051_ph2b,ExDO01cj,ExDO01c,SWS-CTR-HSO-5600,Intra-company transfer,WRZ01C,SWS,SWS,ExD001cj,WRZ01C,SWS,HSO,2050,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Intra-company transfer,0,,,Testwood to Otterbourne
Lft102_ph2b,ExDO20,ExDO01c,SWS-RTR-HSO-5391,Inter-company transfer,WRZ01C,SEW,SWS,WRZ08,WRZ01C,SWS,HSO,2017,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,,20Ml/d bulk supply from the River Itchen Works (Gaters Mill) to Moor Hill WSR
Lft103_ph2b,ExDO20,ExDO01c,SWS-RTR-HSO-5392,Inter-company transfer,WRZ01C,SEW,SWS,WRZ08,WRZ01C,SWS,HSO,2017,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,,10Ml/d bulk supply from the River Itchen Works (Gaters Mill) to Moor Hill WSR
Lft1039_ph2b,ExDO12,ExDO17,SWS-RTR-KTH-5988,Inter-company transfer,WRZ07,SWS,SWS,WRZ06,WRZ07,SWS,KTH,2019,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Intra-company transfer,0,,,Selling-Fleete flow reversal
Lft104_ph2b,ExDO20,ExDO01c,SWS-RTR-HSO-5393,Inter-company transfer,WRZ01C,SEW,SWS,WRZ08,WRZ01C,SWS,HSO,2017,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,,30Ml/d bulk supply from the River Itchen Works (Gaters Mill) to Moor Hill WSR
Lft106m_ph2b,ExDO20,ExDO03,SWS-RTR-SNO-5102,Inter-company transfer,WRZ03,SEW,SWS,WRZ08,WRZ03,SWS,SNO,2018,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,Two company costs,PRTS Eastgate to Hardham via Whiteways Lodge (duplicate)
Lft107_ph2b,ExDO20,ExDO03,SWS-RTR-SNO-5330,Inter-company transfer,WRZ03,SEW,SWS,WRZ08,WRZ03,SWS,SNO,2016,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,,PRTS to SWS Sussex North  (improve existing)
Lft108m_ph2b,ExDO20,ExDO06b,SWS-RTR-SWO-5412,Inter-company transfer,WRZ04B,SEW,SWS,WRZ08,WRZ04B,SWS,SWO,2018,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,Two company costs,Portsmouth Water supply to Sussex Worthing
Lft114n_ph2b,ExDO27,ExDO01c,SWS-RTR-HSO-5310,Inter-company transfer,WRZ01C,SEW,SWS,WRZ11,WRZ01C,SWS,HSO,2018,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,Two company costs,Transfer from SEW Northern North to SWS Hants (Bray to Otterbourne via Whitedown TR3)
Lft116_ph2b,ExDO35,ExDO12,SWS-RTR-KME-5261,Inter-company transfer,WRZ06,SEW,SWS,WRZ17,WRZ06,SWS,KME,2017,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,,10Ml/d bulk supply to Kent Medway from SEW RZ8 (via Selling Fleete Main)
Lft124m_ph2b,ExDO28,ExDO03,SWS-RTR-SNO-5460,Inter-company transfer,WRZ03,SEW,SWS,WRZ12,WRZ03,SWS,SNO,2018,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,Two company costs,SEW RZ5 to SWS Sussex North (Hardham) via Rogate WSW (Bidirectional)
Lft127n_ph2b,ExDO28,ExDO03,SWS-RTR-SNO-5461,Inter-company transfer,WRZ03,SEW,SWS,WRZ12,WRZ03,SWS,SNO,2018,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,Two company costs,SEW RZ5 to SWS Sussex North (Hardham) via Rogate WSW (Bidirectional)
Lft138_ph2b,UpperThames,ExDO01c,SWS-RTR-HSO-5380,Inter-company transfer,WRZ01C,TWU,SWS,Thames,WRZ01C,SWS,HSO,2019,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,,UTMRD to SWS Hants South (Otterbourne) 30Ml/d
Lft139_ph2b,UpperThames,ExDO01c,SWS-RTR-HSO-5381,Inter-company transfer,WRZ01C,TWU,SWS,Thames,WRZ01C,SWS,HSO,2019,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,,UTMRD to SWS Hants South (Otterbourne) 80Ml/d
Lft140_ph2b,FS01,ExDO12,SWS-RTR-KME-5200,Inter-company transfer,WRZ06,TWU,SWS,FS01,WRZ06,SWS,KME,2018,NULL,,60,arr/Array_Link_DO.csv,NULL,NULL,arr/Array_Link_Financial_Cost.csv,NULL,1,NULL,arr/Array_Link_EnvSoc_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,Inter-company transfer,1,,,Honor Oak to Burham WTW  45Ml/d
