Name ,x,y,Type,WRSE-Ref,Zone generic,Company,WRZ,Earliest Start Year,Year Activated,Asset life,DO,Demand flow,Demand + THR flow,DI,THR,Loss,Financial_ cost,Financial cost spent,Financial vopex,Financial vopex spent,EnvSoc cost,EnvSoc cost spent,EnvSoc vopex,EnvSoc vopex spent,OneOff cost,OneOff cost spent,Carbon const,Carbon capital cost spent,Carbon fopex,Carbon fopex cost spent,Carbon vopex,Carbon vopex cost spent,OneOff carbon,OneOff carbon cost spent,Ratchet,ExDO VOPEX (p/m3),Percentage of ExDO VOPEX (calc),Percentage of ExDO VOPEX (round upto 5%),Description
LEA3167_ph2b,531087,189412,LEA,TWU-LEA-LON-3156,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,26713.96031,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-125-0-25-10-10
LEA3168_ph2b,531087,189412,LEA,TWU-LEA-LON-3157,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,23410.27461,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-125-0-25-10-0
LEA3169_ph2b,531087,189412,LEA,TWU-LEA-LON-3158,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,19707.20533,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-125-0-25-0-0
LEA3170_ph2b,531087,189412,LEA,TWU-LEA-LON-3159,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,11517.85584,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-125-0-0-0-0
LEA3171_ph2b,531087,189412,LEA,TWU-LEA-LON-3160,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,78363.11148,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-75-75-10-10
LEA3172_ph2b,531087,189412,LEA,TWU-LEA-LON-3161,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,73068.50771,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-75-75-10-0
LEA3173_ph2b,531087,189412,LEA,TWU-LEA-LON-3162,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,68229.65812,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-75-75-0-0
LEA3174_ph2b,531087,189412,LEA,TWU-LEA-LON-3163,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,63058.3632,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-75-50-10-10
LEA3175_ph2b,531087,189412,LEA,TWU-LEA-LON-3164,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,58080.13809,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-75-50-10-0
LEA3176_ph2b,531087,189412,LEA,TWU-LEA-LON-3165,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,53350.59456,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-75-50-0-0
LEA3177_ph2b,531087,189412,LEA,TWU-LEA-LON-3166,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,50708.72642,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-75-25-10-10
LEA3178_ph2b,531087,189412,LEA,TWU-LEA-LON-3167,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,46035.47711,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-75-25-10-0
LEA3179_ph2b,531087,189412,LEA,TWU-LEA-LON-3168,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,41913.28223,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-75-25-0-0
LEA3180_ph2b,531087,189412,LEA,TWU-LEA-LON-3169,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,31442.1423,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-75-0-0-0
LEA3181_ph2b,531087,189412,LEA,TWU-LEA-LON-3170,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,62863.18282,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-50-75-10-10
LEA3182_ph2b,531087,189412,LEA,TWU-LEA-LON-3171,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,58051.75448,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-50-75-10-0
LEA3183_ph2b,531087,189412,LEA,TWU-LEA-LON-3172,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,53403.32963,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-50-75-0-0
LEA3184_ph2b,531087,189412,LEA,TWU-LEA-LON-3173,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,50560.10774,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-50-50-10-10
LEA3185_ph2b,531087,189412,LEA,TWU-LEA-LON-3174,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,46165.16552,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-50-50-10-0
LEA3186_ph2b,531087,189412,LEA,TWU-LEA-LON-3175,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,41901.04541,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-50-50-0-0
LEA3187_ph2b,531087,189412,LEA,TWU-LEA-LON-3176,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,38919.50052,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-50-25-10-10
LEA3188_ph2b,531087,189412,LEA,TWU-LEA-LON-3177,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,34529.96106,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-50-25-10-0
LEA3189_ph2b,531087,189412,LEA,TWU-LEA-LON-3178,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,31237.0457,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-50-25-0-0
LEA3190_ph2b,531087,189412,LEA,TWU-LEA-LON-3179,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,21580.59483,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-50-0-0-0
LEA3191_ph2b,531087,189412,LEA,TWU-LEA-LON-3180,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,50907.49446,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-25-75-10-10
LEA3192_ph2b,531087,189412,LEA,TWU-LEA-LON-3181,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,46358.37523,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-25-75-10-0
LEA3193_ph2b,531087,189412,LEA,TWU-LEA-LON-3182,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,42215.53851,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-25-75-0-0
LEA3194_ph2b,531087,189412,LEA,TWU-LEA-LON-3183,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,38909.65977,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-25-50-10-10
LEA3195_ph2b,531087,189412,LEA,TWU-LEA-LON-3184,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,34770.71438,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-25-50-10-0
LEA3196_ph2b,531087,189412,LEA,TWU-LEA-LON-3185,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,31446.83669,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-25-50-0-0
LEA3197_ph2b,531087,189412,LEA,TWU-LEA-LON-3186,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,28547.55825,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-25-25-10-10
LEA3198_ph2b,531087,189412,LEA,TWU-LEA-LON-3187,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,25018.37332,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-25-25-10-0
LEA3199_ph2b,531087,189412,LEA,TWU-LEA-LON-3188,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,21723.69522,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-25-25-0-0
LEA3200_ph2b,531087,189412,LEA,TWU-LEA-LON-3189,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,13057.95149,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-25-0-0-0
LEA3201_ph2b,531087,189412,LEA,TWU-LEA-LON-3190,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,39603.78034,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-0-75-10-10
LEA3202_ph2b,531087,189412,LEA,TWU-LEA-LON-3191,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,35384.89287,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-0-75-10-0
LEA3203_ph2b,531087,189412,LEA,TWU-LEA-LON-3192,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,31775.65244,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-0-75-0-0
LEA3204_ph2b,531087,189412,LEA,TWU-LEA-LON-3193,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,28784.65548,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-0-50-10-10
LEA3205_ph2b,531087,189412,LEA,TWU-LEA-LON-3194,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,25215.13404,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-0-50-10-0
LEA3206_ph2b,531087,189412,LEA,TWU-LEA-LON-3195,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,21773.23852,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-0-50-0-0
LEA3207_ph2b,531087,189412,LEA,TWU-LEA-LON-3196,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,19852.85937,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-0-25-10-10
LEA3208_ph2b,531087,189412,LEA,TWU-LEA-LON-3197,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,17123.32309,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-0-25-10-0
LEA3209_ph2b,531087,189412,LEA,TWU-LEA-LON-3198,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,14021.0542,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-0-25-0-0
LEA3210_ph2b,531087,189412,LEA,TWU-LEA-LON-3199,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,7540.45302,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-100-0-0-0-0
LEA3211_ph2b,531087,189412,LEA,TWU-LEA-LON-3200,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,64344.85881,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-75-75-75-10-10
LEA3212_ph2b,531087,189412,LEA,TWU-LEA-LON-3201,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,59180.46143,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-75-75-75-10-0
LEA3213_ph2b,531087,189412,LEA,TWU-LEA-LON-3202,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,54596.51035,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-75-75-75-0-0
LEA3214_ph2b,531087,189412,LEA,TWU-LEA-LON-3203,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,51942.43335,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-75-75-50-10-10
LEA3215_ph2b,531087,189412,LEA,TWU-LEA-LON-3204,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,47356.15453,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-75-75-50-10-0
LEA3216_ph2b,531087,189412,LEA,TWU-LEA-LON-3205,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,43291.94635,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-75-75-50-0-0
LEA3217_ph2b,531087,189412,LEA,TWU-LEA-LON-3206,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,40033.78014,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-75-75-25-10-10
LEA3218_ph2b,531087,189412,LEA,TWU-LEA-LON-3207,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,35778.22757,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-75-75-25-10-0
LEA3219_ph2b,531087,189412,LEA,TWU-LEA-LON-3208,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,32361.11113,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-75-75-25-0-0
LEA3220_ph2b,531087,189412,LEA,TWU-LEA-LON-3209,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,22795.58582,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-75-75-0-0-0
LEA3221_ph2b,531087,189412,LEA,TWU-LEA-LON-3210,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,52277.66893,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-75-50-75-10-10
LEA3222_ph2b,531087,189412,LEA,TWU-LEA-LON-3211,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,47804.70451,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-75-50-75-10-0
LEA3223_ph2b,531087,189412,LEA,TWU-LEA-LON-3212,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,43754.55619,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-75-50-75-0-0
LEA3224_ph2b,531087,189412,LEA,TWU-LEA-LON-3213,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,40552.44916,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-75-50-50-10-10
LEA3225_ph2b,531087,189412,LEA,TWU-LEA-LON-3214,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,36551.70363,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-75-50-50-10-0
LEA3226_ph2b,531087,189412,LEA,TWU-LEA-LON-3215,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,32798.4448,NULL,0,NULL,0,NULL,0,NULL,,,,,LON-75-50-50-0-0
